,gen_1_dispatched,gen_2_dispatched,gen_3_dispatched,gen_4_dispatched,gen_5_dispatched,gen_6_dispatched,gen_7_dispatched,gen_8_dispatched,gen_9_dispatched,gen_10_dispatched,Reserve Size,Disturbance Size,ROCOF,Settling Frequency,Nadir
190,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,90.0,590.0,0.152634568668,49.3135714285,48.2088530877
191,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,100.0,495.0,0.132164366923,49.4380400159,48.5685811068
192,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,290.0,35.0,560.0,0.147778500428,49.297846441,48.5437542805
193,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,79.0,516.0,0.13801521101,49.3904588365,48.567862311
194,1000.0,0.0,650.0,632.0,254.0,650.0,556.0,540.0,830.0,250.0,55.0,540.0,0.14469858331,49.3451275337,48.5552549682
195,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0595164543421,49.3725851457,49.3725851457
196,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,519.0,830.0,250.0,1.0,254.0,0.115806856774,49.4634217543,49.0259222967
197,1000.0,0.0,655.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0571734003022,49.5227464038,49.5227464038
198,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,30.0,650.0,0.165437647217,49.1872055884,48.182782018
199,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,30.0,650.0,0.164551877859,49.2277428032,48.2703612511
200,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115809140106,49.4632622519,49.0271096129
201,1000.0,0.0,650.0,632.0,254.0,650.0,576.0,540.0,830.0,250.0,1.0,254.0,0.11587331367,49.445896737,48.9658030854
202,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164626503181,49.2177057185,48.3366777228
203,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,600.0,250.0,0.0573661632362,49.4863814665,49.4863814665
204,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,792.0,250.0,7500.0,1000.0,0.411389078171,48.9536792048,46.6132434413
205,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,832.0,250.0,48.0,632.0,0.164836450984,49.2067619649,48.1972326292
206,1000.0,0.0,650.0,620.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115769438788,49.4608370816,49.0615000278
207,1000.0,0.0,630.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215781830211,49.0790206463,47.3782728485
208,1180.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148900816465,49.2975664265,48.5363000379
209,1000.0,0.0,650.0,632.0,254.0,650.0,512.0,540.0,830.0,250.0,1.0,254.0,0.115783998537,49.460530954,48.9994287218
210,1000.0,0.0,650.0,620.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152664115489,49.2418347292,48.3034094999
211,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,200.0,30.0,650.0,0.153456547029,49.2651253466,48.0433964062
212,1000.0,0.0,650.0,632.0,240.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.41260415993,48.9542739978,46.606549896
213,1000.0,0.0,665.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.148239365509,49.2733383349,48.4807302344
214,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,37.0,558.0,0.149716127526,49.3108557192,48.5026863308
215,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,200.0,35.0,560.0,0.14768136699,49.3207896394,48.2752934628
216,1380.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.218148688027,48.9207200049,47.5986393012
217,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,30.0,650.0,0.165737461712,49.211992067,48.2596456963
218,1000.0,0.0,650.0,632.0,254.0,600.0,560.0,540.0,830.0,250.0,80.0,600.0,0.150518183647,49.318708754,48.2793536985
219,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,822.0,250.0,1.0,254.0,0.115337501768,49.4744280944,49.0569270238
220,1000.0,0.0,650.0,632.0,230.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.214269497376,49.066824479,47.3733664099
221,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,275.0,1.0,254.0,0.115871361963,49.4631440614,49.0251069565
222,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,30.0,650.0,0.162934544515,49.3066715469,48.2890010025
223,1000.0,0.0,650.0,500.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.161446301189,49.1393273587,48.1547764055
224,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,495.0,830.0,250.0,30.0,650.0,0.164651581904,49.2112042449,48.2265370395
225,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,380.0,20.0,830.0,0.21764611517,48.5209180825,47.6097578439
226,1260.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.14523936438,49.3329938351,48.5474843709
227,1000.0,0.0,650.0,632.0,254.0,650.0,572.0,540.0,830.0,250.0,600.0,250.0,0.0571359923996,49.5219888002,49.5219888002
228,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164561470557,49.2114446977,48.1992474826
229,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,822.0,250.0,28.0,822.0,0.213805962564,49.0326364535,47.3713867384
230,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.412728282054,48.9815728617,46.6055371385
231,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,215.0,635.0,215.0,0.0477518164307,49.6300803097,49.6300803097
232,1000.0,0.0,650.0,632.0,239.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15110548547,49.3113904033,48.3119276501
233,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,290.0,48.0,632.0,0.164729348525,49.1969545435,48.2854986665
234,1000.0,0.0,650.0,632.0,254.0,650.0,520.0,540.0,830.0,250.0,48.0,632.0,0.164522901265,49.213025771,48.2019202572
235,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,768.0,250.0,600.0,250.0,0.0573951574149,49.5632053924,49.5632053924
236,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,480.0,830.0,250.0,35.0,560.0,0.148357567475,49.2775618142,48.3775931942
237,1000.0,0.0,650.0,500.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.232556805668,48.7095585682,47.2405168416
238,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,766.0,250.0,35.0,560.0,0.146868176387,49.3147309894,48.5377244384
239,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,48.0,632.0,0.164557908553,49.2098461013,48.1993118713
240,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,782.0,250.0,35.0,560.0,0.145978752535,49.346753707,48.5441842297
241,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,561.0,830.0,250.0,600.0,250.0,0.0570486653646,49.542698984,49.542698984
242,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,770.0,250.0,1.0,254.0,0.115174233905,49.4745033439,49.0889398493
243,1080.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147797919637,49.297526804,48.5417818624
244,1000.0,0.0,650.0,632.0,236.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.151189522183,49.3151087904,48.311614486
245,1000.0,0.0,650.0,632.0,254.0,632.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572458184156,49.5460697269,49.5460697269
246,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,555.0,830.0,250.0,48.0,632.0,0.16457751795,49.2061712876,48.1890898699
247,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115809140106,49.4632622519,49.0271096129
248,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,768.0,250.0,35.0,560.0,0.146687980225,49.3185346254,48.5388669659
249,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.213786227593,49.0853017995,47.3748243522
250,1380.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.143211391307,49.2396719327,48.3674553826
251,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147281841352,49.3039018521,48.520468577
252,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,570.0,830.0,250.0,30.0,650.0,0.151773117278,49.2131101775,48.2533477295
253,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,840.0,250.0,10.0,840.0,0.218967836848,48.9667705388,47.3667771368
254,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,818.0,250.0,30.0,650.0,0.163626833037,49.2586793417,48.2795478705
255,920.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.169706311773,49.1944888919,47.7701971181
256,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,567.0,830.0,250.0,48.0,632.0,0.164604612639,49.1795592138,48.1712172341
257,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115771185327,49.4673737988,49.0748665463
258,1000.0,0.0,650.0,632.0,254.0,650.0,516.0,540.0,830.0,250.0,30.0,650.0,0.153173878995,49.2315580491,48.295051148
259,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,838.0,250.0,1.0,254.0,0.116545986405,49.4522608734,48.9962849721
260,1000.0,0.0,650.0,632.0,254.0,616.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147330635863,49.3289911255,48.5289722096
261,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,7500.0,1000.0,0.422447897294,48.8654546589,46.5570981536
262,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,483.0,830.0,250.0,1.0,254.0,0.1159663367,49.4578242603,48.8945429738
263,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,498.0,830.0,250.0,30.0,650.0,0.164632366568,49.2176913977,48.2337602678
264,1000.0,0.0,650.0,632.0,254.0,668.0,560.0,540.0,830.0,250.0,30.0,650.0,0.152953878137,49.2046946135,48.2760646971
265,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,30.0,650.0,0.163028393703,49.3035646081,48.287555927
266,1000.0,0.0,655.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147731683334,49.292054923,48.5082007498
267,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,766.0,250.0,7500.0,1000.0,0.415426667208,48.9959521815,46.6092428957
268,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,750.0,250.0,30.0,650.0,0.155964443857,49.2245176081,48.3018089295
269,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,534.0,830.0,250.0,61.0,534.0,0.143030536889,49.3502585055,48.5569137224
270,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,812.0,250.0,35.0,560.0,0.146374661969,49.3337562973,48.5375961985
271,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,21.0,234.0,0.104895443009,49.5214444357,49.1191525403
272,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,260.0,1.0,254.0,0.115830577032,49.4632109536,49.0262902667
273,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,774.0,250.0,1.0,254.0,0.11497087486,49.4800212845,49.1010596603
274,1000.0,0.0,650.0,632.0,232.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.162172560291,49.2758230681,48.2133736958
275,1000.0,0.0,650.0,632.0,254.0,628.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144675097068,49.360276897,48.5654753428
276,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,543.0,830.0,250.0,20.0,830.0,0.216113366007,48.9918808548,47.3698571182
277,1040.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164553225442,49.1966055116,48.2867789661
278,1000.0,0.0,605.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.4197772113,48.9786663268,46.6157270594
279,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,752.0,250.0,35.0,560.0,0.149009030009,49.289508221,48.5259053695
280,1000.0,0.0,650.0,632.0,253.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0569682723895,49.5500856513,49.5500856513
281,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,558.0,830.0,250.0,600.0,250.0,0.0570685122555,49.5426818155,49.5426818155
282,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,788.0,250.0,1.0,254.0,0.115025179688,49.4926192023,49.1188387944
283,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,35.0,560.0,0.147583264767,49.2992244469,48.5202774413
284,1000.0,0.0,650.0,632.0,241.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.143069961183,49.3970323471,48.5732114706
285,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,30.0,650.0,0.16337543212,49.2689572618,48.2820697041
286,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,834.0,250.0,35.0,560.0,0.148078818277,49.2940755081,48.5106411215
287,880.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.229809389665,47.5408853124,46.6921535895
288,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,20.0,830.0,0.216053308229,49.0087403731,47.3687937636
289,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,750.0,250.0,48.0,632.0,0.166324022953,49.1974800666,48.2055607991
290,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,230.0,1.0,254.0,0.115779800494,49.4637412676,49.022830882
291,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,48.0,632.0,0.164492027969,49.2517419001,48.2147510431
292,1000.0,0.0,650.0,632.0,240.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.14306496672,49.4014905376,48.5737117563
293,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,531.0,830.0,250.0,64.0,531.0,0.142194690466,49.3562517367,48.5597353306
294,820.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.182598010434,49.0593504355,47.2894357559
295,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,778.0,250.0,72.0,778.0,0.20189801942,49.0846424479,47.3698024335
296,1320.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.217255474634,48.9200743446,47.599959752
297,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,507.0,830.0,250.0,30.0,650.0,0.152964951757,49.2513725615,48.2780463708
298,1000.0,0.0,650.0,550.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.118935444769,49.4148979129,48.845587594
299,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,842.0,250.0,1.0,254.0,0.117154872494,49.4468218967,48.9805448228
300,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,480.0,830.0,250.0,30.0,650.0,0.154180715501,49.1953729344,48.192388112
301,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.14752225273,49.2863472313,48.5069822397
302,1000.0,0.0,650.0,570.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15458014887,49.1822116076,48.255279782
303,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,320.0,20.0,830.0,0.217047246926,48.920372441,47.6245970469
304,960.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.1158681995,49.4740673175,48.9410059276
305,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,335.0,515.0,335.0,0.0801340408305,49.1379633097,49.1379633097
306,1000.0,0.0,650.0,632.0,254.0,616.0,560.0,540.0,830.0,250.0,20.0,830.0,0.215810091116,49.0703309037,47.3682539174
307,1000.0,0.0,600.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.115683092073,49.4604391206,49.0371650099
308,1260.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.150475835086,49.297873534,48.5342250979
309,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,844.0,250.0,55.0,540.0,0.146389950939,49.3150959224,48.5145224219
310,1000.0,0.0,650.0,632.0,254.0,650.0,528.0,540.0,830.0,250.0,67.0,528.0,0.138442604829,49.3645680171,48.5385135329
311,1000.0,0.0,650.0,632.0,254.0,650.0,576.0,540.0,830.0,250.0,7500.0,1000.0,0.415577600414,48.9151236658,46.5940630267
312,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0569027920341,49.5942107791,49.5942107791
313,1000.0,0.0,650.0,632.0,254.0,600.0,560.0,540.0,830.0,250.0,30.0,650.0,0.15350489343,49.241951234,48.2918674725
314,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147594402652,49.30054805,48.5176144612
315,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,528.0,830.0,250.0,30.0,650.0,0.164556929358,49.2280104885,48.269702497
316,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,792.0,250.0,48.0,632.0,0.162784731394,49.3101662748,48.2177602303
317,1000.0,0.0,645.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,35.0,645.0,0.151178998126,49.2518972151,48.3013259891
318,1000.0,0.0,650.0,632.0,254.0,612.0,560.0,540.0,830.0,250.0,35.0,560.0,0.147304803278,49.3248005987,48.526726141
319,1000.0,0.0,650.0,632.0,254.0,636.0,560.0,540.0,830.0,250.0,44.0,636.0,0.160524727575,49.263901314,48.2773117416
320,1000.0,0.0,605.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572493339277,49.545197484,49.545197484
321,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,806.0,250.0,600.0,250.0,0.0572658556895,49.5858718536,49.5858718536
322,1000.0,0.0,650.0,600.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.153032498099,49.2430145872,48.2978385465
323,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,305.0,30.0,650.0,0.164707265537,49.2183150558,48.3394278114
324,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,786.0,250.0,600.0,250.0,0.0573349194958,49.5859608464,49.5859608464
325,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,290.0,30.0,650.0,0.151473280376,49.2317685187,48.3662908658
326,1000.0,0.0,650.0,632.0,250.0,650.0,560.0,540.0,830.0,250.0,35.0,560.0,0.146504276761,49.3144876859,48.5275886921
327,940.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.154609343658,49.2510135859,47.9861854517
328,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,776.0,250.0,30.0,650.0,0.152339419844,49.2860144212,48.3155087167
329,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,380.0,30.0,650.0,0.16530770169,49.2190216522,48.3303579857
330,1000.0,0.0,650.0,632.0,234.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.413710547049,48.9547591424,46.6043872846
331,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,840.0,250.0,600.0,250.0,0.0572463293327,49.5049174046,49.5049174046
332,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,543.0,830.0,250.0,48.0,632.0,0.164563630646,49.2132776001,48.1981476518
333,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,486.0,830.0,250.0,1.0,254.0,0.115840753335,49.4620214564,48.9069079398
334,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.057181843392,49.5426496116,49.5426496116
335,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,546.0,830.0,250.0,35.0,560.0,0.147603036801,49.3038108926,48.5107446604
336,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.166246709386,49.21828304,48.3286163203
337,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,543.0,830.0,250.0,1.0,254.0,0.115810962257,49.4636797598,49.0202977806
338,1000.0,0.0,650.0,632.0,254.0,650.0,536.0,540.0,830.0,250.0,30.0,650.0,0.164434781708,49.2487822598,48.2813625618
339,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0572355691132,49.5453525626,49.5453525626
340,1000.0,0.0,650.0,632.0,254.0,650.0,500.0,540.0,830.0,250.0,20.0,830.0,0.21801075483,48.9303372595,47.3637975192
341,1000.0,0.0,650.0,530.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.152391341122,49.2111031809,48.301431784
342,1000.0,0.0,650.0,632.0,232.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.213995698851,49.0810089848,47.3742068345
343,1000.0,0.0,650.0,632.0,231.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.162738038901,49.2837890535,48.2809227447
344,1200.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.116697746214,49.4616989996,49.0184780161
345,1000.0,0.0,650.0,632.0,254.0,650.0,504.0,540.0,830.0,250.0,30.0,650.0,0.165056163837,49.198786233,48.2573248234
346,1000.0,0.0,650.0,632.0,248.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.163137631437,49.2589038325,48.2780986612
347,1000.0,0.0,650.0,632.0,254.0,650.0,508.0,540.0,830.0,250.0,1.0,254.0,0.115788382837,49.4543417569,48.9842637629
348,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,230.0,30.0,650.0,0.152745125895,49.2643046134,48.2033268097
349,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,516.0,830.0,250.0,35.0,560.0,0.147579873034,49.3035402995,48.5085304309
350,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,778.0,250.0,1.0,254.0,0.114972031727,49.4857419027,49.1091800178
351,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.414596200653,48.952398202,46.6018148667
352,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,546.0,830.0,250.0,49.0,546.0,0.14637359755,49.32883241,48.5395406182
353,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,800.0,250.0,1.0,254.0,0.115108210323,49.4927289235,49.1171572963
354,1000.0,0.0,650.0,632.0,254.0,604.0,560.0,540.0,830.0,250.0,30.0,650.0,0.153204110259,49.2513653733,48.2953296063
355,1000.0,0.0,650.0,632.0,254.0,650.0,520.0,540.0,830.0,250.0,75.0,520.0,0.136171007567,49.3831099204,48.5391920903
356,1000.0,0.0,650.0,632.0,254.0,644.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.41456213616,48.9664637476,46.6018872412
357,1000.0,0.0,650.0,632.0,251.0,650.0,560.0,540.0,830.0,250.0,7500.0,1000.0,0.413374043622,48.9667679344,46.6039834809
358,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,492.0,830.0,250.0,20.0,830.0,0.216409935008,48.9079204189,47.3465270993
359,1220.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,1.0,254.0,0.116914047088,49.4616420692,49.0181101218
360,1000.0,0.0,615.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,65.0,615.0,0.1437635351,49.3244817182,48.3059065179
361,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,573.0,830.0,250.0,22.0,573.0,0.153895321002,49.2895945667,48.4418943559
362,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,35.0,560.0,0.146311263235,49.3378650208,48.5389239464
363,1000.0,0.0,605.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,30.0,650.0,0.164513180237,49.2416062199,48.2827962258
364,1000.0,0.0,650.0,570.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.218244604389,48.910071265,47.3524992182
365,1240.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,600.0,250.0,0.0566424264082,49.5261336255,49.5261336255
366,1000.0,0.0,650.0,632.0,254.0,650.0,580.0,540.0,830.0,250.0,20.0,830.0,0.217060069326,48.9306479589,47.3587300646
367,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,834.0,250.0,30.0,650.0,0.152820648483,49.2318867217,48.2935716132
368,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,814.0,250.0,35.0,560.0,0.146476285166,49.3297302657,48.536103611
369,1100.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,830.0,250.0,7400.0,1100.0,0.471920131417,48.7456521941,46.5087599907
370,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,778.0,250.0,35.0,560.0,0.146064623417,49.3383986839,48.5432163957
371,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,796.0,250.0,30.0,650.0,0.162993734245,49.3138619302,48.2883964396
372,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,756.0,250.0,1.0,254.0,0.116635108702,49.4553941462,49.0433821663
373,1000.0,0.0,650.0,610.0,254.0,650.0,560.0,540.0,830.0,250.0,20.0,830.0,0.216190987278,49.0502293514,47.3705929576
374,1000.0,0.0,650.0,590.0,254.0,650.0,560.0,540.0,830.0,250.0,55.0,540.0,0.144656472385,49.3305441927,48.5375587114
375,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,564.0,830.0,250.0,35.0,560.0,0.147642109177,49.3003148897,48.4568369369
376,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,537.0,830.0,250.0,30.0,650.0,0.164543168532,49.2284557149,48.2701622791
377,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,840.0,250.0,30.0,650.0,0.15362833092,49.2194631175,48.2852980859
378,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,570.0,830.0,250.0,1.0,254.0,0.115844521923,49.465521495,48.9268244782
379,1000.0,0.0,650.0,632.0,254.0,650.0,540.0,540.0,830.0,250.0,1.0,254.0,0.115781706915,49.4583009923,49.0820562803
380,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,810.0,250.0,40.0,810.0,0.210368954023,49.0750627713,47.3724565828
381,1000.0,0.0,650.0,632.0,254.0,650.0,560.0,540.0,760.0,250.0,30.0,650.0,0.154032395374,49.2473755179,48.3087900357
